<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US2.AAPL,1,20180904,14:21:00,228.1600000,228.1900000,228.1300000,228.1400000,2157
US2.AAPL,1,20180904,14:22:00,228.2200000,228.2200000,228.1500000,228.1800000,1300
US2.AAPL,1,20180904,14:23:00,228.1800000,228.2800000,228.1800000,228.2700000,1500
US2.AAPL,1,20180904,14:24:00,228.2600000,228.4100000,228.2600000,228.2900000,2611
US2.AAPL,1,20180904,14:25:00,228.2400000,228.3900000,228.2400000,228.3500000,2297
US2.AAPL,1,20180904,14:26:00,228.3600000,228.4200000,228.3500000,228.4200000,1100
US2.AAPL,1,20180904,14:27:00,228.4000000,228.4500000,228.3800000,228.4500000,2643
US2.AAPL,1,20180904,14:28:00,228.4600000,228.4700000,228.4400000,228.4700000,1400
US2.AAPL,1,20180904,14:29:00,228.4650000,228.5400000,228.4650000,228.4900000,1900
US2.AAPL,1,20180904,14:30:00,228.5000000,228.5100000,228.4600000,228.4600000,800
US2.AAPL,1,20180904,14:31:00,228.4300000,228.4300000,228.3900000,228.4300000,1215
US2.AAPL,1,20180904,14:32:00,228.4100000,228.4800000,228.4100000,228.4700000,2343
US2.AAPL,1,20180904,14:33:00,228.4950000,228.5000000,228.4700000,228.5000000,1700
US2.AAPL,1,20180904,14:34:00,228.5100000,228.5600000,228.5100000,228.5200000,2000
US2.AAPL,1,20180904,14:35:00,228.5200000,228.5200000,228.4400000,228.4400000,600
US2.AAPL,1,20180904,14:36:00,228.4800000,228.5200000,228.4700000,228.5000000,1200
US2.AAPL,1,20180904,14:37:00,228.4900000,228.4900000,228.4400000,228.4700000,2000
US2.AAPL,1,20180904,14:38:00,228.5000000,228.5200000,228.4850000,228.4850000,800
US2.AAPL,1,20180904,14:39:00,228.5000000,228.5700000,228.5000000,228.5600000,2221
US2.AAPL,1,20180904,14:40:00,228.5500000,228.5600000,228.4800000,228.4800000,700
US2.AAPL,1,20180904,14:41:00,228.5300000,228.5300000,228.4600000,228.4800000,1900
US2.AAPL,1,20180904,14:42:00,228.4700000,228.4700000,228.3600000,228.3800000,2411
US2.AAPL,1,20180904,14:43:00,228.3400000,228.3400000,228.2900000,228.3200000,1100
US2.AAPL,1,20180904,14:44:00,228.3300000,228.3900000,228.3300000,228.3700000,950
US2.AAPL,1,20180904,14:45:00,228.3800000,228.4300000,228.3800000,228.4200000,900
US2.AAPL,1,20180904,14:46:00,228.4200000,228.5000000,228.3600000,228.3600000,4800
US2.AAPL,1,20180904,14:47:00,228.3900000,228.4200000,228.3100000,228.3400000,3540
US2.AAPL,1,20180904,14:48:00,228.3400000,228.4600000,228.3400000,228.4600000,1100
US2.AAPL,1,20180904,14:49:00,228.4500000,228.4500000,228.2900000,228.3200000,3100
US2.AAPL,1,20180904,14:50:00,228.2900000,228.3100000,228.2500000,228.2800000,2700
US2.AAPL,1,20180904,14:51:00,228.2500000,228.3700000,228.2400000,228.3700000,2700
US2.AAPL,1,20180904,14:52:00,228.3500000,228.3600000,228.2600000,228.2900000,1530
US2.AAPL,1,20180904,14:53:00,228.2800000,228.4200000,228.2800000,228.4200000,2000
US2.AAPL,1,20180904,14:54:00,228.4200000,228.4200000,228.3900000,228.4100000,1200
US2.AAPL,1,20180904,14:55:00,228.4300000,228.4300000,228.3500000,228.3500000,1100
US2.AAPL,1,20180904,14:56:00,228.3200000,228.3900000,228.3200000,228.3700000,988
US2.AAPL,1,20180904,14:57:00,228.3900000,228.4800000,228.3900000,228.4800000,1400
US2.AAPL,1,20180904,14:58:00,228.4400000,228.4400000,228.4000000,228.4000000,1220
US2.AAPL,1,20180904,14:59:00,228.4000000,228.5200000,228.3900000,228.5000000,3000
US2.AAPL,1,20180904,15:00:00,228.4400000,228.4400000,228.3600000,228.4000000,2202
US2.AAPL,1,20180904,15:01:00,228.4700000,228.5200000,228.4400000,228.4400000,2500
US2.AAPL,1,20180904,15:02:00,228.3900000,228.3900000,228.2600000,228.2700000,2501
US2.AAPL,1,20180904,15:03:00,228.3200000,228.3300000,228.3200000,228.3200000,500
US2.AAPL,1,20180904,15:04:00,228.3100000,228.3400000,228.2800000,228.3100000,900
US2.AAPL,1,20180904,15:05:00,228.3600000,228.3900000,228.3600000,228.3800000,1727
US2.AAPL,1,20180904,15:06:00,228.3800000,228.3900000,228.3350000,228.3800000,1200
US2.AAPL,1,20180904,15:07:00,228.3800000,228.4100000,228.3500000,228.4100000,2200
US2.AAPL,1,20180904,15:08:00,228.3800000,228.4000000,228.3200000,228.4000000,2200
US2.AAPL,1,20180904,15:09:00,228.4000000,228.5000000,228.4000000,228.4800000,2800
US2.AAPL,1,20180904,15:10:00,228.4700000,228.4800000,228.3800000,228.3800000,3099
US2.AAPL,1,20180904,15:11:00,228.4100000,228.4100000,228.2000000,228.2600000,5437
US2.AAPL,1,20180904,15:12:00,228.2800000,228.2800000,228.2000000,228.2000000,1400
US2.AAPL,1,20180904,15:13:00,228.2100000,228.3300000,228.2000000,228.3200000,2788
US2.AAPL,1,20180904,15:14:00,228.3300000,228.3600000,228.2000000,228.2000000,1719
US2.AAPL,1,20180904,15:15:00,228.1900000,228.3000000,228.1300000,228.2800000,4099
US2.AAPL,1,20180904,15:16:00,228.3000000,228.3000000,228.2500000,228.2700000,1770
US2.AAPL,1,20180904,15:17:00,228.3200000,228.3200000,228.2600000,228.2600000,1700
US2.AAPL,1,20180904,15:18:00,228.2800000,228.3100000,228.2800000,228.2800000,900
US2.AAPL,1,20180904,15:19:00,228.2900000,228.2900000,228.2250000,228.2500000,1800
US2.AAPL,1,20180904,15:20:00,228.2600000,228.2900000,228.2300000,228.2900000,1000
US2.AAPL,1,20180904,15:21:00,228.2850000,228.3000000,228.2500000,228.2800000,2100
US2.AAPL,1,20180904,15:22:00,228.2800000,228.3000000,228.2800000,228.2900000,1983
US2.AAPL,1,20180904,15:23:00,228.3000000,228.3100000,228.2800000,228.3000000,2100
US2.AAPL,1,20180904,15:24:00,228.3100000,228.3300000,228.3000000,228.3200000,2432
US2.AAPL,1,20180904,15:25:00,228.3300000,228.3300000,228.2300000,228.3300000,2400
US2.AAPL,1,20180904,15:26:00,228.3300000,228.3300000,228.2800000,228.2900000,4000
US2.AAPL,1,20180904,15:27:00,228.2950000,228.3300000,228.2800000,228.3200000,2900
US2.AAPL,1,20180904,15:28:00,228.3300000,228.4000000,228.3300000,228.3800000,3550
US2.AAPL,1,20180904,15:29:00,228.4000000,228.4000000,228.3600000,228.3800000,1000
US2.AAPL,1,20180904,15:30:00,228.3800000,228.4000000,228.3100000,228.3900000,4889
US2.AAPL,1,20180904,15:31:00,228.3800000,228.4600000,228.3800000,228.4400000,3000
US2.AAPL,1,20180904,15:32:00,228.3700000,228.4200000,228.3400000,228.4100000,1527
US2.AAPL,1,20180904,15:33:00,228.4000000,228.4400000,228.3800000,228.4000000,3600
US2.AAPL,1,20180904,15:34:00,228.4200000,228.4500000,228.4200000,228.4500000,2010
US2.AAPL,1,20180904,15:35:00,228.4600000,228.5200000,228.4600000,228.5150000,6059
US2.AAPL,1,20180904,15:36:00,228.5100000,228.5300000,228.4600000,228.4600000,4621
US2.AAPL,1,20180904,15:37:00,228.4700000,228.5100000,228.4700000,228.5100000,4319
US2.AAPL,1,20180904,15:38:00,228.5000000,228.5700000,228.4900000,228.5700000,2746
US2.AAPL,1,20180904,15:39:00,228.5500000,228.5700000,228.5000000,228.5700000,2997
US2.AAPL,1,20180904,15:40:00,228.5700000,228.6300000,228.5700000,228.6300000,8064
US2.AAPL,1,20180904,15:41:00,228.6200000,228.6500000,228.5800000,228.6200000,3952
US2.AAPL,1,20180904,15:42:00,228.6200000,228.6200000,228.5450000,228.5450000,3801
US2.AAPL,1,20180904,15:43:00,228.5500000,228.6600000,228.5500000,228.6500000,2186
US2.AAPL,1,20180904,15:44:00,228.6600000,228.6700000,228.5700000,228.6100000,6044
US2.AAPL,1,20180904,15:45:00,228.6300000,228.6800000,228.6000000,228.6200000,3333
US2.AAPL,1,20180904,15:46:00,228.6300000,228.6300000,228.5200000,228.5500000,7499
US2.AAPL,1,20180904,15:47:00,228.5300000,228.6200000,228.5300000,228.6100000,5000
US2.AAPL,1,20180904,15:48:00,228.6200000,228.6600000,228.6000000,228.6600000,5592
US2.AAPL,1,20180904,15:49:00,228.6650000,228.6650000,228.6400000,228.6500000,3750
US2.AAPL,1,20180904,15:50:00,228.6500000,228.6650000,228.5300000,228.5500000,9378
US2.AAPL,1,20180904,15:51:00,228.5600000,228.6200000,228.2700000,228.3400000,16948
US2.AAPL,1,20180904,15:52:00,228.3600000,228.3600000,228.2200000,228.2400000,7559
US2.AAPL,1,20180904,15:53:00,228.2300000,228.2900000,228.2300000,228.2500000,9026
US2.AAPL,1,20180904,15:54:00,228.2500000,228.4000000,228.2500000,228.4000000,7947
US2.AAPL,1,20180904,15:55:00,228.3800000,228.4300000,228.3500000,228.4300000,7820
US2.AAPL,1,20180904,15:56:00,228.4300000,228.4300000,228.2500000,228.2500000,9154
US2.AAPL,1,20180904,15:57:00,228.2500000,228.4300000,228.2200000,228.2900000,22572
US2.AAPL,1,20180904,15:58:00,228.2800000,228.3700000,228.2400000,228.3700000,14619
US2.AAPL,1,20180904,15:59:00,228.3400000,228.4400000,228.3100000,228.4100000,12731
US2.AAPL,1,20180904,16:00:00,228.4000000,228.5000000,228.3300000,228.3300000,33141
US2.AAPL,1,20180905,09:31:00,228.9900000,229.5800000,228.9300000,229.4900000,8112
US2.AAPL,1,20180905,09:32:00,229.5100000,229.6600000,229.4200000,229.4200000,8170
US2.AAPL,1,20180905,09:33:00,229.3400000,229.3600000,228.9400000,229.0100000,7200
US2.AAPL,1,20180905,09:34:00,229.0300000,229.0600000,228.7000000,228.7500000,13855
US2.AAPL,1,20180905,09:35:00,228.7400000,228.7700000,228.4600000,228.4600000,12399
US2.AAPL,1,20180905,09:36:00,228.4800000,229.0800000,228.4700000,229.0600000,12126
US2.AAPL,1,20180905,09:37:00,229.0300000,229.0500000,228.6600000,228.7300000,12399
US2.AAPL,1,20180905,09:38:00,228.7300000,228.9000000,228.4000000,228.5300000,11399
US2.AAPL,1,20180905,09:39:00,228.6100000,228.6600000,228.4100000,228.4300000,9261
US2.AAPL,1,20180905,09:40:00,228.4000000,228.6100000,228.3700000,228.5100000,9459
US2.AAPL,1,20180905,09:41:00,228.4900000,228.4900000,227.9600000,228.0800000,16594
US2.AAPL,1,20180905,09:42:00,228.1500000,228.4000000,228.1200000,228.3100000,6126
US2.AAPL,1,20180905,09:43:00,228.2600000,228.5300000,228.2450000,228.4600000,8282
US2.AAPL,1,20180905,09:44:00,228.4400000,228.5000000,228.3100000,228.4900000,7047
US2.AAPL,1,20180905,09:45:00,228.4700000,228.7800000,228.4700000,228.6200000,15488
US2.AAPL,1,20180905,09:46:00,228.6100000,228.9400000,228.5700000,228.6200000,8418
US2.AAPL,1,20180905,09:47:00,228.6000000,228.8000000,228.5800000,228.7100000,7698
US2.AAPL,1,20180905,09:48:00,228.7300000,228.7700000,228.5800000,228.7300000,4989
US2.AAPL,1,20180905,09:49:00,228.6700000,228.6700000,228.2100000,228.2500000,8986
US2.AAPL,1,20180905,09:50:00,228.2200000,228.4300000,228.2000000,228.4100000,5950
US2.AAPL,1,20180905,09:51:00,228.4500000,228.4500000,228.1000000,228.2100000,6446
US2.AAPL,1,20180905,09:52:00,228.2100000,228.3500000,228.1600000,228.1800000,6933
US2.AAPL,1,20180905,09:53:00,228.1300000,228.1300000,227.7200000,227.7200000,10225
US2.AAPL,1,20180905,09:54:00,227.7500000,227.8800000,227.6600000,227.6700000,11700
US2.AAPL,1,20180905,09:55:00,227.6750000,227.7500000,227.6300000,227.7200000,7941
US2.AAPL,1,20180905,09:56:00,227.6800000,227.6800000,227.4600000,227.4900000,12979
US2.AAPL,1,20180905,09:57:00,227.5200000,227.5200000,227.2000000,227.2900000,14847
US2.AAPL,1,20180905,09:58:00,227.3400000,227.3500000,226.9700000,227.0900000,18744
US2.AAPL,1,20180905,09:59:00,227.0500000,227.0600000,226.8300000,226.8400000,14227
US2.AAPL,1,20180905,10:00:00,226.8000000,226.8500000,226.3700000,226.4400000,20152
US2.AAPL,1,20180905,10:01:00,226.4400000,226.8800000,226.3600000,226.7000000,9359
US2.AAPL,1,20180905,10:02:00,226.7200000,226.7200000,226.1100000,226.1100000,15633
US2.AAPL,1,20180905,10:03:00,226.1200000,226.5400000,225.8000000,226.4100000,51626
US2.AAPL,1,20180905,10:04:00,226.4100000,226.4500000,226.1500000,226.1800000,5255
US2.AAPL,1,20180905,10:05:00,226.1900000,226.6300000,226.1900000,226.5700000,11047
US2.AAPL,1,20180905,10:06:00,226.5800000,226.6200000,226.1900000,226.2400000,10572
US2.AAPL,1,20180905,10:07:00,226.2000000,226.2000000,226.0200000,226.1000000,8150
US2.AAPL,1,20180905,10:08:00,226.0700000,226.4200000,225.9500000,226.3400000,12190
US2.AAPL,1,20180905,10:09:00,226.3000000,226.3900000,226.2100000,226.2700000,9928
US2.AAPL,1,20180905,10:10:00,226.2600000,226.5000000,226.2600000,226.5000000,7786
US2.AAPL,1,20180905,10:11:00,226.5100000,226.5200000,226.3700000,226.4300000,7740
US2.AAPL,1,20180905,10:12:00,226.4300000,226.7600000,226.4300000,226.7400000,9605
US2.AAPL,1,20180905,10:13:00,226.7600000,226.8200000,226.6700000,226.6900000,8025
US2.AAPL,1,20180905,10:14:00,226.6700000,226.6700000,226.5300000,226.5800000,4100
US2.AAPL,1,20180905,10:15:00,226.5800000,226.6100000,226.2600000,226.2600000,7000
US2.AAPL,1,20180905,10:16:00,226.3200000,226.7000000,226.3200000,226.6400000,5200
US2.AAPL,1,20180905,10:17:00,226.6300000,226.6300000,226.3100000,226.4600000,7400
US2.AAPL,1,20180905,10:18:00,226.4100000,226.5800000,226.3500000,226.5500000,6500
US2.AAPL,1,20180905,10:19:00,226.5100000,226.7600000,226.4600000,226.6100000,7100
US2.AAPL,1,20180905,10:20:00,226.6800000,226.7200000,226.4500000,226.4800000,10186
US2.AAPL,1,20180905,10:21:00,226.4700000,226.5000000,226.1800000,226.2600000,11471
US2.AAPL,1,20180905,10:22:00,226.2300000,226.2400000,225.9300000,225.9600000,12339
US2.AAPL,1,20180905,10:23:00,225.9300000,225.9600000,225.6900000,225.7300000,13845
US2.AAPL,1,20180905,10:24:00,225.7000000,225.7100000,225.1700000,225.2300000,18135
US2.AAPL,1,20180905,10:25:00,225.1900000,225.4300000,225.1200000,225.3100000,13699
US2.AAPL,1,20180905,10:26:00,225.2800000,225.6000000,225.1700000,225.5900000,12400
US2.AAPL,1,20180905,10:27:00,225.5900000,225.7000000,225.5600000,225.6100000,7400
US2.AAPL,1,20180905,10:28:00,225.5900000,225.5900000,225.3400000,225.3400000,6050
US2.AAPL,1,20180905,10:29:00,225.2900000,225.5300000,225.1800000,225.5300000,7320
US2.AAPL,1,20180905,10:30:00,225.4900000,225.7800000,225.4900000,225.7100000,6132
US2.AAPL,1,20180905,10:31:00,225.7400000,225.7400000,225.5200000,225.5700000,4300
US2.AAPL,1,20180905,10:32:00,225.5800000,225.5900000,225.3700000,225.4000000,5618
US2.AAPL,1,20180905,10:33:00,225.3900000,225.6500000,225.3900000,225.5800000,4844
US2.AAPL,1,20180905,10:34:00,225.6000000,225.6200000,225.3600000,225.5550000,5730
US2.AAPL,1,20180905,10:35:00,225.4600000,225.6200000,225.4000000,225.5900000,7174
US2.AAPL,1,20180905,10:36:00,225.5100000,225.5200000,225.3800000,225.4100000,5060
US2.AAPL,1,20180905,10:37:00,225.4400000,225.7100000,225.4000000,225.6700000,4765
US2.AAPL,1,20180905,10:38:00,225.6400000,225.6400000,225.4100000,225.4100000,6210
US2.AAPL,1,20180905,10:39:00,225.4000000,225.4200000,225.1300000,225.1400000,12441
US2.AAPL,1,20180905,10:40:00,225.1400000,225.3500000,225.1100000,225.2600000,11531
US2.AAPL,1,20180905,10:41:00,225.2500000,225.2500000,225.1200000,225.1600000,7447
US2.AAPL,1,20180905,10:42:00,225.2300000,225.6900000,225.2100000,225.4800000,9908
US2.AAPL,1,20180905,10:43:00,225.4800000,225.7400000,225.4500000,225.7400000,6371
US2.AAPL,1,20180905,10:44:00,225.7600000,226.0500000,225.7000000,226.0200000,5498
US2.AAPL,1,20180905,10:45:00,226.0000000,226.1900000,225.9800000,226.1200000,5959
US2.AAPL,1,20180905,10:46:00,226.0900000,226.3500000,226.0200000,226.3400000,4369
US2.AAPL,1,20180905,10:47:00,226.3500000,226.7400000,226.3000000,226.6700000,4600
US2.AAPL,1,20180905,10:48:00,226.6500000,226.9950000,226.6000000,226.9800000,14156
US2.AAPL,1,20180905,10:49:00,226.9800000,226.9800000,226.7000000,226.8100000,7700
US2.AAPL,1,20180905,10:50:00,226.7300000,226.7300000,226.5600000,226.5600000,4531
US2.AAPL,1,20180905,10:51:00,226.6100000,226.6500000,226.5600000,226.5800000,6636
US2.AAPL,1,20180905,10:52:00,226.5400000,226.7100000,226.4700000,226.6300000,4900
US2.AAPL,1,20180905,10:53:00,226.5700000,226.6100000,226.4700000,226.6000000,5219
US2.AAPL,1,20180905,10:54:00,226.6000000,226.6700000,226.4550000,226.5800000,7461
US2.AAPL,1,20180905,10:55:00,226.5800000,226.6500000,226.5500000,226.5500000,2900
US2.AAPL,1,20180905,10:56:00,226.5300000,226.6400000,226.5050000,226.6400000,3800
US2.AAPL,1,20180905,10:57:00,226.6300000,226.8300000,226.6100000,226.8200000,4254
US2.AAPL,1,20180905,10:58:00,226.8700000,226.9800000,226.8400000,226.9600000,5666
US2.AAPL,1,20180905,10:59:00,226.9700000,226.9800000,226.7700000,226.8700000,6900
US2.AAPL,1,20180905,11:00:00,226.8800000,226.9000000,226.6400000,226.6400000,10068
US2.AAPL,1,20180905,11:01:00,226.6350000,226.6900000,226.3800000,226.5800000,5697
US2.AAPL,1,20180905,11:02:00,226.5200000,226.6900000,226.5100000,226.5100000,3000
US2.AAPL,1,20180905,11:03:00,226.5000000,226.6100000,226.5000000,226.5200000,1900
US2.AAPL,1,20180905,11:04:00,226.5300000,226.5300000,226.2900000,226.4100000,6294
US2.AAPL,1,20180905,11:05:00,226.4200000,226.4600000,226.2500000,226.3900000,5316
US2.AAPL,1,20180905,11:06:00,226.3900000,226.5900000,226.3900000,226.5300000,3172
US2.AAPL,1,20180905,11:07:00,226.4500000,226.4500000,226.3100000,226.3200000,2143
US2.AAPL,1,20180905,11:08:00,226.3000000,226.3000000,226.1600000,226.2000000,4000
US2.AAPL,1,20180905,11:09:00,226.2300000,226.2400000,226.0900000,226.2200000,2790
US2.AAPL,1,20180905,11:10:00,226.2200000,226.3200000,226.2000000,226.2100000,2400
US2.AAPL,1,20180905,11:11:00,226.1900000,226.2200000,226.1000000,226.1800000,2600
US2.AAPL,1,20180905,11:12:00,226.1900000,226.2400000,226.0900000,226.2300000,2300
US2.AAPL,1,20180905,11:13:00,226.2000000,226.2000000,226.0700000,226.0700000,3000
US2.AAPL,1,20180905,11:14:00,226.2000000,226.2000000,226.0700000,226.0700000,2089
US2.AAPL,1,20180905,11:15:00,226.1500000,226.1500000,225.8100000,225.8100000,9126
US2.AAPL,1,20180905,11:16:00,225.8000000,225.9000000,225.6700000,225.8000000,5200
US2.AAPL,1,20180905,11:17:00,225.7400000,225.8500000,225.7300000,225.8100000,3100
US2.AAPL,1,20180905,11:18:00,225.7900000,226.0000000,225.7900000,225.8000000,4275
US2.AAPL,1,20180905,11:19:00,225.8200000,225.9900000,225.8200000,225.8800000,4200
US2.AAPL,1,20180905,11:20:00,225.8200000,226.0800000,225.8200000,225.9600000,4500
US2.AAPL,1,20180905,11:21:00,225.9650000,226.1700000,225.9650000,226.1600000,4472
US2.AAPL,1,20180905,11:22:00,226.1800000,226.4300000,226.1400000,226.4300000,5612
US2.AAPL,1,20180905,11:23:00,226.4800000,226.6000000,226.4300000,226.6000000,6300
US2.AAPL,1,20180905,11:24:00,226.5900000,226.7500000,226.5700000,226.7100000,5900
US2.AAPL,1,20180905,11:25:00,226.7100000,226.8200000,226.6800000,226.8000000,3418
US2.AAPL,1,20180905,11:26:00,226.7800000,226.7800000,226.4900000,226.4900000,4100
US2.AAPL,1,20180905,11:27:00,226.4800000,226.5700000,226.4200000,226.5600000,4604
US2.AAPL,1,20180905,11:28:00,226.5700000,226.6000000,226.4300000,226.4800000,4977
US2.AAPL,1,20180905,11:29:00,226.4500000,226.5600000,226.4500000,226.4500000,3418
US2.AAPL,1,20180905,11:30:00,226.4500000,226.4500000,226.3400000,226.3500000,6419
US2.AAPL,1,20180905,11:31:00,226.3600000,226.5500000,226.3300000,226.5500000,2900
US2.AAPL,1,20180905,11:32:00,226.5500000,226.5500000,226.3200000,226.3700000,5042
US2.AAPL,1,20180905,11:33:00,226.3600000,226.4900000,226.3300000,226.4600000,1122
US2.AAPL,1,20180905,11:34:00,226.4600000,226.6400000,226.4600000,226.5900000,1200
US2.AAPL,1,20180905,11:35:00,226.6100000,226.7000000,226.4700000,226.5100000,4517
US2.AAPL,1,20180905,11:36:00,226.5100000,226.6200000,226.4500000,226.4700000,3841
US2.AAPL,1,20180905,11:37:00,226.4400000,226.6000000,226.3500000,226.6000000,2971
US2.AAPL,1,20180905,11:38:00,226.6300000,226.7600000,226.6200000,226.6900000,4965
US2.AAPL,1,20180905,11:39:00,226.7000000,226.7000000,226.5600000,226.6800000,3682
US2.AAPL,1,20180905,11:40:00,226.6800000,226.8400000,226.6800000,226.7600000,2700
US2.AAPL,1,20180905,11:41:00,226.7600000,226.9500000,226.7600000,226.7800000,6329
US2.AAPL,1,20180905,11:42:00,226.7800000,226.8700000,226.7600000,226.7900000,2930
US2.AAPL,1,20180905,11:43:00,226.7800000,226.8400000,226.7300000,226.7900000,4136
US2.AAPL,1,20180905,11:44:00,226.8000000,226.8100000,226.7100000,226.7100000,10568
US2.AAPL,1,20180905,11:45:00,226.7100000,226.9200000,226.7000000,226.8100000,4054
US2.AAPL,1,20180905,11:46:00,226.9000000,226.9500000,226.8500000,226.9500000,2800
US2.AAPL,1,20180905,11:47:00,226.9700000,226.9850000,226.9300000,226.9500000,4884
US2.AAPL,1,20180905,11:48:00,226.9600000,227.2200000,226.9600000,227.0800000,9251
US2.AAPL,1,20180905,11:49:00,227.1000000,227.2300000,227.1000000,227.2100000,4000
US2.AAPL,1,20180905,11:50:00,227.1800000,227.3300000,227.1750000,227.3100000,6534
US2.AAPL,1,20180905,11:51:00,227.3200000,227.3700000,227.2400000,227.2500000,7376
US2.AAPL,1,20180905,11:52:00,227.2500000,227.3500000,227.2500000,227.3300000,5202
US2.AAPL,1,20180905,11:53:00,227.3500000,227.3700000,227.3200000,227.3500000,4368
US2.AAPL,1,20180905,11:54:00,227.3500000,227.3600000,227.3350000,227.3400000,3685
US2.AAPL,1,20180905,11:55:00,227.3500000,227.5500000,227.3500000,227.4900000,8803
US2.AAPL,1,20180905,11:56:00,227.4700000,227.4700000,227.3700000,227.4200000,2200
US2.AAPL,1,20180905,11:57:00,227.4100000,227.5400000,227.3900000,227.4900000,5807
US2.AAPL,1,20180905,11:58:00,227.4800000,227.5000000,227.3000000,227.3100000,7195
US2.AAPL,1,20180905,11:59:00,227.2600000,227.3300000,227.2000000,227.3300000,3688
US2.AAPL,1,20180905,12:00:00,227.2800000,227.3000000,227.1700000,227.2000000,2300
US2.AAPL,1,20180905,12:01:00,227.1950000,227.2800000,227.1950000,227.2800000,1481
